farm,etp
E1,0.0659845319583963
E10,0.6341630367143746
E100,4.243034536403235
E1000,0.06147479775980089
E1001,0.011551248999911105
E1002,0.3365063561205441
E1003,0.1721966397013068
E1004,0.5731987893873394
E1005,0.13945950751177882
E1006,4.902825140012446
E1007,0.44442350431149436
E1008,0.04905324917770469
E1009,0.08934660858743
E101,0.5798755444928437
E1010,0.7943903754407798
E1011,0.9777428956647997
E1012,7.176469908436307
E1013,0.0612898924348831
E1014,0.02195395146235221
E1015,0.11950040003555873
E1016,0.14396301893501645
E1017,0.43323584318606095
E1018,0.7472637567783803
E1019,0.8256253889234598
E102,0.1670068450528936
E1020,1.0474946069280233
E1021,0.024763979020357367
E1022,1.6560858742999378
E1023,0.09106853942572676
E1024,0.7127832399917029
E1025,0.020808071828606986
E1026,0.3474699973330963
E1027,0.9059365276913502
E1028,1.9092470441817049
E1029,0.05601564583518535
E103,0.15647790914747978
E1030,0.006725042225975642
E1031,0.2916357009511957
E1032,1.4178967019290603
E1033,0.21405102675793405
E1034,0.062186861054315944
E1035,0.32228998133167397
E1036,4.255841408125167
E1037,0.050635612054404845
E1038,0.052850920081785054
E1039,0.060525380033780773
E104,0.32715796959729754
E1040,0.21430349364387946
E1041,3.0951871277446883
E1042,0.16263934571961952
E1043,0.17372033069606185
E1044,1.502128189172371
E1045,0.2757018401635701
E1046,0.0077535780958307415
E1047,0.24723597653124724
E1048,0.5243763890123566
E1049,1.6128126944617298
E105,1.1143634471212256
E1050,0.7685197054552997
E1051,0.010601831273891013
E1052,0.1279153702551338
E1053,0.12168370521824162
E1054,13.404665303582542
E1055,0.17390168014934662
E1056,0.021599253266957063
E1057,3.129717239680564
E1058,0.24028802560227577
E1059,0.3208177245384775
E106,0.346372121966397
E1060,0.22611165436927727
E1061,0.04851631256111654
E1062,0.30186683260734287
E1063,0.012342430438261182
E1064,0.30813939016801495
E1065,0.4311263223397635
E1066,0.19866605920526267
E1067,0.38408747444217267
E1068,0.5211823273179839
E1069,0.08449106587252202
E107,0.3967392657125077
E1070,0.029309271935283134
E1071,0.14963374522179748
E1072,0.14713752333540758
E1073,0.1039879100364477
E1074,0.1276540136901058
E1075,0.3347977598008712
E1076,0.18602525409666046
E1077,0.2634847542003734
E1078,0.18191750377811358
E1079,0.3002942483776336
E108,0.195718730553827
E1080,0.12454351497910925
E1081,0.1608462974486621
E1082,0.17237354431505025
E1083,0.18067561561027645
E1084,0.11759445284025248
E1085,0.2781056093875011
E1086,0.012105076006756157
E1087,0.15134945328473642
E1088,0.06955729398168727
E1089,0.28058494088363406
E109,0.42947995377366877
E1090,0.11369010578718107
E1091,0.258879011467686
E1092,0.21743710552049067
E1093,0.4398630989421282
E1094,0.10351853498088719
E1095,0.14505289359054138
E1096,0.049765312472219755
E1097,0.14290870299582187
E1098,0.1331238332296204
E1099,0.01400391145879634
E11,0.08560494266156993
E110,0.13488043381633924
E1100,0.20295670726286782
E1101,0.11581829495955197
E1102,0.10487865588052273
E1103,0.10007022846475241
E1104,0.19131300560049783
E1105,0.16943956129433727
E1106,0.18504044803982572
E1107,0.13614632411769936
E1108,1.0284478323999169
E1109,0.27606542803804784
E111,0.14822650902302426
E1110,0.1860485376477909
E1111,0.022730020446261892
E1112,4.422937149968886
E1113,0.2514369943995021
E1114,0.043721219663970134
E1115,0.16465463596764157
E1116,0.21595519601742375
E1117,0.07840696950840075
E1118,0.32051737932260643
E1119,0.3695901857942928
E112,0.6334909769757312
E1120,0.36654013690105786
E1121,0.1416774824428838
E1122,1.9976905206388713
E1123,0.34969508400746735
E1124,0.17772246421904167
E1125,0.37799982220641837
E1126,0.005300915636945507
E1127,0.6759862627519752
E1128,0.04834118588318962
E1129,5.953928349186594
E113,0.6924874507363618
E1130,0.012105076006756157
E1131,1.1895283654843394
E1132,0.6038625655613832
E1133,1.6069011226923873
E1134,7.375561190624352
E1135,0.0626055649391057
E1136,0.5817797137523335
E1137,1.8918008193320885
E1138,0.033031380567161525
E1139,0.3554200373366521
E114,0.23051204551515694
E1140,0.0230233798559872
