region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,861,1462,58.89192886456908,1044.17,1500.36,69.59463062198407
2,2051,3568,57.483183856502244,3203.4,4403.72,72.74304451690843
3,2441,4785,51.013584117032394,3661.83,6148.64,59.55512113247807
4,2239,3790,59.07651715039578,3167.55,4479.21,70.71671120577066
5,1337,2492,53.651685393258425,1412.69,2401.02,58.83707757536381
6,428,847,50.531286894923255,507.54,1013.23,50.091292204139236
7,4145,5253,78.90729107176851,3033.16,3631.81,83.51648351648352
TOTAL,13502,22197,60.82803982520161,16030.34,23577.989999999998,67.98857748264378
