region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,843,1462,57.660738714090286,1040.56,1500.36,69.35402170145832
2,2195,3568,61.51905829596413,3285.42,4403.72,74.6055607531814
3,3113,4785,65.05747126436782,4484.89,6148.64,72.94117073043796
4,2252,3790,59.41952506596306,3297.88,4479.21,73.62637607971048
5,1027,2492,41.211878009630816,1224.98,2401.02,51.01915019450067
6,442,847,52.184179456906726,623.3100000000001,1013.23,61.51712839138202
7,3402,5253,64.76299257567105,2308.55,3631.81,63.56472392553576
TOTAL,13274,22197,59.8008739919809,16265.59,23577.989999999998,68.9863300476419
