farm,observed_ha,simulated_ha,abs_deviation_ha,pad_pct,within_threshold
E1243,10.940000000000001,10.94,8.62,78.79341864716635,False
E1244,3.04,3.04,0.0,0.0,True
E1245,2.1,2.1,0.0,0.0,True
E1246,5.65,5.65,0.0,0.0,True
E1247,5.94,5.9399999999999995,3.92,65.993265993266,False
E1248,1.12,1.12,0.0,0.0,True
E1249,4.4,1.65,6.050000000000001,137.50000000000003,False
E125,13.629999999999999,13.629999999999999,8.72,63.97652237710933,False
E1250,2.98,2.98,2.26,75.83892617449663,False
E1251,3.04,3.04,0.0,0.0,True
E1252,2.2,2.2,0.0,0.0,True
E1253,1.74,1.74,0.6600000000000001,37.931034482758626,False
E1254,5.9399999999999995,5.9399999999999995,0.0,0.0,True
E1255,6.34,6.34,0.0,0.0,True
E1256,6.18,6.180000000000001,1.3999999999999995,22.653721682847888,False
E1257,1.52,1.52,1.98,130.26315789473685,False
E1258,7.16,7.16,0.0,0.0,True
E1259,1.42,1.42,0.0,0.0,True
E126,4.0,4.0,0.0,0.0,True
E1260,4.22,4.22,1.3999999999999997,33.175355450236964,False
E1261,15.11,15.11,2.84,18.795499669093317,True
E1262,1.13,1.13,0.0,0.0,True
E1263,13.41,13.41,3.2599999999999993,24.310216256524978,False
E1264,2.86,2.86,2.38,83.21678321678323,False
E1265,6.31,6.31,0.0,0.0,True
E1266,6.04,6.04,2.3599999999999994,39.072847682119196,False
E1267,7.61,7.61,1.3000000000000005,17.082785808147182,True
E1268,1.22,1.22,0.0,0.0,True
E1269,2.84,2.84,0.0,0.0,True
E127,1.87,1.8699999999999999,2.52,134.75935828877004,False
E1270,2.27,2.27,0.0,0.0,True
E1271,12.100000000000001,12.100000000000001,8.06,66.61157024793387,False
E1272,2.19,2.19,1.42,64.84018264840182,False
E1273,19.87,19.87,0.0,0.0,True
E1274,7.53,7.53,0.0,0.0,True
E1276,1.04,1.04,0.0,0.0,True
E1277,7.89,7.890000000000001,3.0800000000000005,39.03675538656528,False
E1278,6.13,6.13,0.0,0.0,True
E1279,4.0,4.0,4.14,103.49999999999999,False
E128,0.8,0.8,0.7,87.5,False
E1280,2.57,2.57,0.0,0.0,True
E1281,1.78,1.78,0.0,0.0,True
E1282,3.1900000000000004,3.1900000000000004,0.0,0.0,True
E1283,1.43,1.43,0.0,0.0,True
E1284,6.760000000000001,6.760000000000001,1.72,25.44378698224852,False
E1285,1.79,1.79,0.0,0.0,True
E1286,1.58,1.58,0.0,0.0,True
E1287,1.01,1.01,0.0,0.0,True
E1288,3.8,3.8,0.0,0.0,True
E1289,2.29,2.29,2.5599999999999996,111.79039301310043,False
E129,5.77,5.7700000000000005,3.78,65.51126516464471,False
E1290,1.46,1.46,0.0,0.0,True
E1291,6.49,6.49,0.0,0.0,True
E1292,1.3,1.3,0.74,56.92307692307692,False
E1293,0.47,0.47,0.0,0.0,True
E1294,2.05,2.05,1.7199999999999998,83.90243902439023,False
E1295,3.5,3.5,1.9800000000000002,56.57142857142858,False
E1296,3.42,3.42,0.0,0.0,True
E1297,0.44,0.44,0.0,0.0,True
E1298,0.69,0.69,0.0,0.0,True
E1299,1.21,1.21,0.5999999999999999,49.58677685950412,False
E13,8.39,8.39,0.0,0.0,True
E130,3.25,3.25,0.0,0.0,True
E1300,1.6,1.6,2.54,158.75,False
E1301,7.78,7.78,1.58,20.308483290488432,False
E1302,5.4,5.4,5.6,103.7037037037037,False
E1303,14.63,14.63,0.0,0.0,True
E1304,7.67,7.67,15.34,200.0,False
E1305,9.870000000000001,9.870000000000001,0.0,0.0,True
E1306,7.77,7.77,0.0,0.0,True
E1307,1.4,1.4,0.0,0.0,True
E1308,0.69,0.69,0.0,0.0,True
E1309,1.54,1.54,0.0,0.0,True
E131,8.1,8.1,7.1,87.65432098765433,False
E1310,0.67,0.67,0.0,0.0,True
E1311,1.4100000000000001,1.4100000000000001,1.52,107.8014184397163,False
E1312,1.52,1.52,1.1,72.36842105263159,False
E1313,0.9,0.9,0.0,0.0,True
E1314,6.6899999999999995,6.6899999999999995,6.1,91.18086696562034,False
E1315,0.85,0.85,0.0,0.0,True
E1316,3.25,3.25,1.1600000000000001,35.69230769230769,False
E1317,1.44,1.44,0.0,0.0,True
E1318,1.12,1.12,0.0,0.0,True
E1319,5.01,5.01,0.3000000000000004,5.9880239520958165,True
E132,6.17,6.17,0.0,0.0,True
E1320,1.88,1.88,0.0,0.0,True
E1321,4.67,4.67,0.0,0.0,True
E1322,0.79,0.79,0.0,0.0,True
E1323,1.1,1.1,0.0,0.0,True
E1324,5.609999999999999,5.61,5.68,101.24777183600715,False
E1325,2.0,2.0,0.0,0.0,True
E1326,2.14,2.14,0.0,0.0,True
E1327,4.05,4.05,0.3599999999999997,8.888888888888882,True
E1328,1.1,1.1,0.0,0.0,True
E1329,6.510000000000001,6.510000000000001,2.0600000000000005,31.643625192012294,False
E133,16.12,16.12,3.3400000000000007,20.719602977667495,False
E1330,1.47,1.47,0.0,0.0,True
E1331,2.0700000000000003,2.0700000000000003,0.0,0.0,True
E1332,2.97,2.97,0.0,0.0,True
E1333,15.36,15.36,0.0,0.0,True
E1334,16.23,16.23,8.58,52.86506469500924,False
E1335,13.21,13.21,0.0,0.0,True
E1336,16.39,16.389999999999997,12.459999999999997,76.02196461256862,False
E1337,9.43,9.43,0.0,0.0,True
E1338,7.51,7.51,2.8200000000000003,37.54993342210386,False
E1339,6.34,6.34,0.0,0.0,True
E134,6.2700000000000005,6.2700000000000005,4.08,65.07177033492823,False
E1340,7.54,7.54,0.0,0.0,True
E1341,6.8,6.8,0.0,0.0,True
E1342,3.72,3.7199999999999998,4.38,117.74193548387096,False
E1343,8.18,8.18,0.0,0.0,True
E1344,7.13,7.13,0.0,0.0,True
E1345,7.1,7.1000000000000005,0.4600000000000004,6.478873239436626,True
E1346,7.95,7.95,1.0,12.578616352201257,True
E1347,14.44,14.44,3.480000000000001,24.09972299168976,False
E1348,6.6000000000000005,6.6000000000000005,2.5600000000000005,38.787878787878796,False
E1349,10.27,10.27,0.0,0.0,True
E135,7.31,7.3100000000000005,4.580000000000001,62.65389876880987,False
E1350,9.91,9.91,5.739999999999999,57.92129162462158,False
E1351,5.8500000000000005,5.8500000000000005,0.0,0.0,True
E1352,3.0399999999999996,3.0399999999999996,0.0,0.0,True
E1353,7.9,7.9,0.8800000000000006,11.13924050632912,True
E1354,1.17,1.17,0.0,0.0,True
E1355,8.059999999999999,8.06,0.08000000000000052,0.9925558312655153,True
E1356,1.85,1.85,1.8200000000000003,98.37837837837839,False
E1357,2.14,2.14,0.0,0.0,True
E1358,2.42,2.42,0.0,0.0,True
E1359,8.43,8.43,3.7599999999999993,44.60260972716488,False
E136,9.35,9.350000000000001,6.92,74.01069518716578,False
E1360,1.9100000000000001,1.9100000000000001,0.8000000000000002,41.88481675392671,False
E1361,1.66,1.66,0.39999999999999997,24.096385542168676,False
E1362,4.93,4.93,0.8200000000000001,16.63286004056795,True
E1363,2.55,2.55,1.6199999999999999,63.529411764705884,False
E1364,2.3,2.3,0.0,0.0,True
E1365,1.77,1.77,1.3599999999999999,76.8361581920904,False
E1366,3.09,3.09,2.5,80.90614886731392,False
E1367,0.89,0.89,0.0,0.0,True
E1368,0.89,0.89,0.0,0.0,True
E1369,1.4100000000000001,1.4100000000000001,0.0,0.0,True
E137,6.49,6.49,5.84,89.98459167950693,False
E1370,4.109999999999999,4.109999999999999,0.0,0.0,True
E1371,19.29,19.29,31.32,162.36391912908243,False
E1372,1.79,1.79,0.0,0.0,True
E1373,7.43,7.43,0.0,0.0,True
E1374,11.9,11.9,0.0,0.0,True
E1375,8.510000000000002,8.510000000000002,0.0,0.0,True
E1376,1.35,1.35,0.0,0.0,True
E1377,5.93,5.93,0.31999999999999984,5.396290050590217,True
E1378,6.72,6.720000000000001,1.580000000000001,23.511904761904777,False
E1379,1.25,1.25,0.0,0.0,True
E138,7.889999999999999,7.889999999999999,0.0,0.0,True
E1380,4.85,4.85,0.0,0.0,True
E1381,12.31,12.31,0.0,0.0,True
E1382,2.7399999999999998,2.7399999999999998,0.76,27.737226277372265,False
E1383,1.96,1.96,0.0,0.0,True
E1384,1.12,1.12,0.0,0.0,True
E1385,8.559999999999999,8.559999999999999,0.0,0.0,True
E1386,7.8100000000000005,7.8100000000000005,0.0,0.0,True
E1387,1.31,1.31,0.0,0.0,True
E1388,8.709999999999999,8.709999999999999,2.82,32.37657864523536,False
E1389,6.72,6.720000000000001,1.660000000000001,24.70238095238097,False
E139,6.220000000000001,6.220000000000001,1.6199999999999999,26.045016077170416,False
E1390,8.35,8.35,10.6,126.94610778443115,False
E1391,1.96,1.96,1.46,74.48979591836735,False
E1392,0.9800000000000001,0.9800000000000001,0.32000000000000006,32.6530612244898,False
E1393,2.44,2.44,1.42,58.196721311475414,False
E1394,5.609999999999999,5.609999999999999,2.76,49.19786096256685,False
E1395,3.96,3.96,6.64,167.67676767676767,False
E1396,1.24,1.24,1.1,88.70967741935485,False
E1397,0.61,0.61,0.0,0.0,True
E1398,2.0900000000000003,2.0900000000000003,1.84,88.03827751196171,False
E1399,1.22,1.22,0.0,0.0,True
E14,1.44,1.44,0.0,0.0,True
E140,0.7000000000000001,0.7000000000000001,0.0,0.0,True
E1400,1.88,1.88,1.6599999999999997,88.29787234042553,False
E1401,5.3,5.040000000000001,5.84,110.18867924528303,False
E1402,0.8700000000000001,0.8700000000000001,0.0,0.0,True
E1403,7.7,7.699999999999999,6.519999999999999,84.67532467532466,False
E1404,2.1399999999999997,2.14,0.72,33.64485981308412,False
E1405,1.58,1.58,0.6,37.974683544303794,False
E1406,3.15,3.15,0.0,0.0,True
E1407,0.55,0.55,0.0,0.0,True
E1408,1.92,1.92,0.0,0.0,True
E1409,1.72,1.72,0.0,0.0,True
E141,7.9399999999999995,7.9399999999999995,0.0,0.0,True
E1410,1.31,1.31,0.0,0.0,True
E1411,5.21,5.21,1.86,35.700575815738965,False
E1412,7.98,7.98,0.0,0.0,True
E1413,2.7199999999999998,2.72,3.88,142.64705882352942,False
E1414,0.52,0.52,0.0,0.0,True
E1415,0.83,0.83,0.0,0.0,True
E1416,2.41,2.41,0.0,0.0,True
E1417,7.760000000000001,7.760000000000001,6.08,78.35051546391752,False
E1418,10.0,10.0,0.0,0.0,True
E1419,5.2700000000000005,5.27,8.3,157.49525616698293,False
E142,0.88,0.88,0.0,0.0,True
E1420,1.9600000000000002,1.9600000000000002,0.0,0.0,True
E1421,13.120000000000001,13.120000000000001,8.56,65.24390243902438,False
E1422,6.41,6.41,4.74,73.94695787831513,False
E1423,3.34,3.34,0.0,0.0,True
E1424,8.05,8.05,0.5999999999999996,7.4534161490683175,True
E1425,2.51,2.51,0.0,0.0,True
E1426,8.66,8.66,0.0,0.0,True
E1427,7.24,7.24,0.0,0.0,True
E1428,9.93,9.930000000000001,3.500000000000001,35.246727089627406,False
E1429,6.6000000000000005,6.6,12.719999999999999,192.72727272727272,False
E143,11.62,11.62,2.0200000000000005,17.383820998278836,True
E1430,7.550000000000001,5.66,4.15,54.966887417218544,False
E1431,1.06,1.06,0.38000000000000006,35.84905660377359,False
E1432,1.71,1.7100000000000002,3.42,200.0,False
E1433,2.27,2.27,0.0,0.0,True
E1434,2.43,2.43,1.04,42.79835390946502,False
E1435,0.86,0.86,0.0,0.0,True
E1436,1.3599999999999999,1.3599999999999999,0.38,27.94117647058824,False
E1437,0.85,0.85,0.0,0.0,True
E1438,7.45,7.45,2.959999999999999,39.731543624161056,False
E1439,1.6,1.6,0.0,0.0,True
E144,6.720000000000001,6.72,3.08,45.83333333333333,False
E1440,13.370000000000001,13.370000000000001,11.24,84.06881077038145,False
E1441,2.3,2.3,0.0,0.0,True
E1442,3.12,3.12,2.3,73.7179487179487,False
E1443,1.1,1.1,0.0,0.0,True
E1444,2.41,2.41,0.0,0.0,True
E1446,4.050000000000001,4.050000000000001,0.0,0.0,True
E1447,4.3500000000000005,4.3500000000000005,0.0,0.0,True
E1448,0.7,0.7,0.0,0.0,True
E1449,1.48,1.48,0.2,13.513513513513514,True
E145,2.32,2.32,0.0,0.0,True
E1450,2.36,2.36,0.0,0.0,True
E1451,3.9699999999999998,3.9699999999999998,3.4799999999999995,87.65743073047858,False
E1452,7.3,7.3,0.0,0.0,True
E1453,1.88,1.88,3.76,200.0,False
E1454,0.58,0.58,0.0,0.0,True
E1455,0.8500000000000001,0.8500000000000001,0.0,0.0,True
E1456,6.3100000000000005,6.0,3.11,49.28684627575277,False
E1457,3.6999999999999997,3.6999999999999997,0.0,0.0,True
E1458,1.89,1.89,2.42,128.04232804232805,False
E1459,0.81,0.81,0.0,0.0,True
E146,11.530000000000001,11.530000000000001,0.0,0.0,True
