region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,815,1462,55.745554035567714,996.06,1500.36,66.38806686395266
2,2151,3568,60.285874439461885,3194.82,4403.72,72.54820924127783
3,2804,4785,58.59979101358412,4030.77,6148.64,65.5554724296755
4,2163,3790,57.071240105540895,3121.31,4479.21,69.68438630919292
5,325,2492,13.041733547351525,428.97,2401.02,17.86615688332459
6,345,847,40.731995277449826,526.4,1013.23,51.95266622583224
7,3416,5253,65.02950694841043,2484.25,3631.81,68.40253207078564
TOTAL,12019,22197,54.14695679596342,14782.58,23577.989999999998,62.69652332535556
