farm,revenue
E1,401002.0
E10,519102.00000000006
E100,757005.0
E1000,29914.5
E1001,5621.0
E1002,564938.5
E1003,176963.5
E1004,158396.0
E1005,331170.0
E1006,234465.0
E1007,22445.5
E1008,323984.5
E1009,7430.5
E101,42773.5
E1010,27874.0
E1011,80983.33333333334
E1012,40256060.0
E1013,375833.5
E1014,1078.0
E1015,149957.5
E1016,22715.0
E1017,31416.0
E1018,170191.0
E1019,44044.0
E102,8200.5
E1020,625117.5
E1021,12050.5
E1022,332122.0
E1023,55678.0
E1024,26988.5
E1025,10125.5
E1026,27335.0
E1027,844613.0
E1028,107496.66666666666
E1029,27258.0
E103,132335.0
E1030,3272.5
E1031,483385.0
E1032,109080.0
E1033,10510.5
E1034,30261.0
E1035,278645.5
E1036,833486.5
E1037,24640.0
E1038,323607.0
E1039,30222.5
E104,642120.5
E1040,26257.0
E1041,622993.0
E1042,43466.5
E1043,349205.5
E1044,44512.0
E1045,28490.0
E1046,3773.0
E1047,461125.0
E1048,29106.0
E1049,77721.0
E105,809613.0
E1050,29953.0
E1051,6352.5
E1052,8701.0
E1053,1018923.5
E1054,3162712.0
E1055,705082.0
E1056,10510.5
E1057,485352.0
E1058,238218.5
E1059,15361.5
E106,283437.0
E1060,322990.5
E1061,12974.5
E1062,14822.5
E1063,92802.5
E1064,18518.5
E1065,123095.0
E1066,218295.0
E1067,433079.5
E1068,368847.5
E1069,10241.0
E107,20020.0
E1070,109900.0
E1071,12782.0
E1072,13282.5
E1073,426951.0
E1074,62097.0
E1075,242109.0
E1076,100926.0
E1077,15284.5
E1078,13398.0
E1079,493213.0
E108,383831.0
E1080,11550.0
E1081,13282.5
E1082,342714.0
E1083,486486.0
E1084,12628.0
E1085,21098.0
E1086,5890.5
E1087,278190.5
E1088,11550.0
E1089,271609.5
E109,296560.5
E1090,82215.0
E1091,15515.5
E1092,19019.0
E1093,276591.0
E1094,6121.5
E1095,104895.0
E1096,201792.5
E1097,9509.5
E1098,230426.0
E1099,100359.0
E11,554200.5
E110,270433.0
E1100,786429.0
E1101,10356.5
E1102,118503.0
E1103,160590.5
E1104,9394.0
E1105,9471.0
E1106,9086.0
E1107,12050.5
E1108,137781.0
E1109,438497.5
E111,39763.5
E1110,174881.0
E1111,72740.5
E1112,1856585.5
E1113,69174.0
E1114,71634.5
E1115,35038.5
E1116,92760.5
E1117,3850.0
E1118,22869.0
E1119,24794.0
E112,176179.5
E1120,25025.0
E1121,14399.0
E1122,21868.0
E1123,167265.0
E1124,117295.5
E1125,22368.5
E1126,52731.0
E1127,91896.0
E1128,346437.0
E1129,825328.0
E113,227311.0
E1130,5890.5
E1131,441126.0
E1132,985327.0
E1133,181437.66666666666
E1134,889928.6666666666
E1135,348960.5
E1136,386361.5
E1137,904582.0
E1138,198243.5
E1139,314118.0
E114,809180.0
E1140,11203.5
E1141,39952.0
E1142,683798.5
E1143,97443.33333333331
E1144,1810506.5
E1145,16478.0
E1146,348138.0
E1147,2348.5
E1148,14899.5
E1149,16016.0
E115,335970.0
E1150,31916.5
E1151,323008.0
E1152,8393.0
E1153,3696.0
E1154,15977.5
E1155,2887.5
E1156,4466.0
E1157,387828.0
E1158,8547.0
E1159,109868.0
E116,474442.5
E1160,1060808.0
E1161,108076.5
E1162,68264.0
E1163,153657.0
E1164,141599.5
E1165,76041.0
E1166,345761.5
E1167,18711.0
E1168,209790.0
E1169,432642.0
E117,518490.0
E1170,30103.5
E1171,57834.0
E1172,209671.0
E1173,110565.0
E1174,12474.0
E1175,9933.0
E1176,114534.0
E1177,10549.0
E1178,49896.0
E1179,248912.99999999997
E118,164066.0
E1180,23369.5
E1181,242973.5
E1182,2695.0
E1183,272160.0
E1184,457856.0
E1185,212558.5
E1186,116147.5
E1187,28815.5
E1188,64637.99999999999
E1189,450597.0
E119,239624.0
E1190,347812.5
E1191,261054.5
E1192,37985.5
E1193,235711.0
E1194,10664.5
E1195,189378.0
E1196,67473.0
E1197,566195.0
E1198,29606.5
E1199,420619.5
E12,174527.5
E120,365400.0
E1200,18210.5
E1201,26334.0
E1202,5082.0
E1203,7353.5
E1204,60952.5
E1205,808.5
E1206,409941.0
E1207,12166.0
E1208,2387.0
E1209,7122.5
E121,290692.5
E1210,7122.5
E1211,6006.0
E1212,13667.5
E1213,185699.5
E1214,89019.0
E1215,3234.0
E1216,192538.0
E1217,2691762.5
E1218,6160.0
E1219,13860.0
E122,127932.0
E1220,104604.5
E1221,497826.0
E1222,100926.0
E1223,37229.5
E1224,5428.5
E1225,7084.0
E1226,4851.0
E1227,44352.0
E1228,412055.0
E1229,7276.5
E123,6645581.0
E1230,5005.0
E1231,15939.0
E1232,1007870.5
E1233,31031.0
E1234,4928.0
E1235,9163.0
E1236,7969.5
E1237,32648.0
E1238,12782.0
E1239,9471.0
E124,24524.5
E1240,8547.0
E1241,2117.5
E1242,14322.0
E1243,569562.0
E1244,125331.5
E1245,8085.0
E1246,322203.0
E1247,694134.0
