crop,labor_cost
AG,2243030.2959999996
AN_PA,4841633.9399999995
BC_BT,1473486.633125
IG_PLA,2965747.68
MA_PAI_NON_NI,2679073.32
MA_ROTA,296736939.54
ME,2013283.22
PN_PIQ,23812929.0
TH,13906919.61
