region,crop,observed_ha,simulated_ha,abs_deviation_ha,pad_pct,within_threshold
1,AG,1.42,0.0,1.42,100.0,False
1,AN,0.9299999999999999,22.349999999999998,21.419999999999998,2303.225806451613,False
1,BA,8.63,38.38,29.75,344.72769409038233,False
1,BC,6.83,0.0,6.83,100.0,False
1,CS,775.8,799.46,23.660000000000082,3.0497550915184433,True
1,IG,20.33,9.3,11.029999999999998,54.2547958681751,False
1,JA,23.62,8.31,15.31,64.81795088907705,False
1,MA,40.6,29.17,11.43,28.15270935960591,False
1,PN,604.53,589.37,15.159999999999968,2.5077332803996444,True
1,VE,17.67,0.2,17.470000000000002,98.86813808715337,False
1,TOTAL,1500.3600000000001,1496.5400000000002,153.48000000000005,10.22954490922179,True
2,AG,1.4100000000000001,0.0,1.4100000000000001,99.99999999999999,False
2,AN,1.73,0.0,1.73,100.0,False
2,BA,1.32,123.91,122.59,9287.121212121212,False
2,BC,18.47,1.7,16.77,90.79588521927451,False
2,CS,2151.11,2154.86,3.75,0.17432860244245993,True
2,IG,36.1,103.77,67.66999999999999,187.45152354570635,False
2,JA,52.29,44.56,7.729999999999997,14.782941288965379,True
2,MA,367.53,288.77,78.75999999999999,21.429543166544228,False
2,ME,10.03,1.69,8.34,83.1505483549352,False
2,PN,1725.19,1654.88,70.30999999999995,4.075493134089575,True
2,VE,38.54,0.8500000000000001,37.69,97.79449922158797,False
2,TOTAL,4403.72,4374.990000000001,416.7499999999999,9.463589874015602,True
3,AG,0.62,0.0,0.62,100.0,False
3,BA,159.43,275.57,116.13999999999999,72.84701749984318,False
3,BC,4.07,1.62,2.45,60.1965601965602,False
3,CS,4019.76,4140.46,120.69999999999982,3.0026668258801474,True
3,IG,38.81,150.36,111.55000000000001,287.4259211543417,False
3,JA,219.81,70.93,148.88,67.73122241936217,False
3,MA,176.24,171.14000000000001,5.099999999999994,2.8937812074443907,True
3,ME,179.33,2.56,176.77,98.5724641721965,False
3,PN,1298.81,1272.1299999999999,26.680000000000064,2.0541880644590096,True
3,VE,51.76,3.83,47.93,92.60046367851623,False
3,TOTAL,6148.639999999999,6088.599999999999,756.8199999999998,12.308738192510862,True
4,AG,14.95,0.0,14.95,100.0,False
4,AN,121.55,356.02,234.46999999999997,192.90004113533521,False
4,BA,102.1,143.98,41.879999999999995,41.01860920666014,False
4,BC,27.34,3.0700000000000003,24.27,88.7710314557425,False
4,CS,3256.9,3139.51,117.38999999999987,3.6043476925911104,True
4,IG,32.25,0.0,32.25,100.0,False
4,JA,69.72,40.63,29.089999999999996,41.724039013195636,False
4,MA,165.87,112.22,53.650000000000006,32.34460722252367,False
4,PN,634.92,662.38,27.460000000000036,4.324954324954331,True
4,VE,53.61,0.0,53.61,100.0,False
4,TOTAL,4479.21,4457.81,629.0199999999999,14.04310135046135,True
5,AG,37.66,0.12000000000000001,37.54,99.68135953266065,False
5,AN,7.75,58.6,50.85,656.1290322580645,False
5,BA,1427.01,1143.93,283.0799999999999,19.837282149389278,True
5,BC,81.31,208.33,127.02000000000001,156.21694748493422,False
5,CS,318.72,342.92,24.19999999999999,7.592871485943772,True
5,IG,5.26,1.6099999999999999,3.65,69.3916349809886,False
5,JA,190.46,219.59,29.129999999999995,15.29455003675312,True
5,MA,75.74,244.52,168.78000000000003,222.84129918141014,False
5,PN,208.62,173.24,35.379999999999995,16.95906432748538,True
5,VE,48.49,0.79,47.7,98.37079810270158,False
5,TOTAL,2401.0199999999995,2393.6499999999996,807.3299999999999,33.624459604668026,False
6,AG,44.27,6.54,37.730000000000004,85.22701603794896,False
6,AN,0.04,14.71,14.670000000000002,36675.00000000001,False
6,BA,222.31,235.99,13.680000000000007,6.15356934011066,True
6,BC,8.28,32.53,24.25,292.8743961352657,False
6,CS,104.55,108.21000000000001,3.660000000000011,3.500717360114788,True
6,IG,4.65,16.35,11.700000000000001,251.61290322580643,False
6,JA,51.83,34.26,17.57,33.899286127725254,False
6,MA,202.25,238.05,35.80000000000001,17.700865265760203,True
6,PN,280.28,318.6,38.32000000000005,13.672042243470834,True
6,VE,94.77,0.0,94.77,100.0,False
6,TOTAL,1013.2299999999999,1005.24,292.1500000000001,28.833532366787413,False
7,AG,0.51,0.0,0.51,100.0,False
7,AN,0.6699999999999999,0.0,0.6699999999999999,100.00000000000001,False
7,BA,0.0,50.46,50.46,,
7,BC,0.91,0.0,0.91,100.0,False
7,CS,2186.09,2084.47,101.62000000000035,4.648481992964624,True
7,IG,8.02,16.41,8.39,104.6134663341646,False
7,JA,13.74,12.58,1.1600000000000001,8.44250363901019,True
7,MA,58.74,25.82,32.92,56.04358188627852,False
7,PN,1357.08,1425.54,68.46000000000004,5.0446546997966255,True
7,VE,6.05,0.0,6.05,100.0,False
7,TOTAL,3631.8100000000004,3615.2799999999997,271.1500000000004,7.465974266274952,True
