crop,revenue
AG,4115860.0
AN_PA,18389140.0
BC_BT,3245840.0000000005
IG_PLA,7687710.000000001
MA_PAI_NON_NI,792000.0
MA_ROTA,560391615.0
ME,4962000.0
PN_PIQ,46943050.0
TH,21635640.0
