farm,etp
E1,8.578730553827008
E10,8.580840074673304
E100,4.113714996888612
E1000,0.6092221530802738
E1001,0.1144741754822651
E1002,11.191232109520847
E1003,2.523752333540759
E1004,3.0653018046048537
E1005,5.262395768512757
E1006,4.385301804604854
E1007,0.45711263223397636
E1008,3.6693528313627874
E1009,0.15132545115121346
E101,0.8711014312383323
E1010,0.4445675171126322
E1011,0.8298792781580585
E1012,554.8630491599254
E1013,5.965974279195188
E1014,0.02195395146235221
E1015,1.5699688861232106
E1016,0.4626011200995644
E1017,0.63980087118855
E1018,6.675588052271313
E1019,0.8256253889234598
E102,0.1670068450528936
E1020,12.121568139390169
E1021,0.24541381456129432
E1022,0.7913876789047916
E1023,6.493758556316117
E1024,0.5378718108276291
E1025,0.20621032980709397
E1026,0.5512009956440573
E1027,17.527766023646546
E1028,2.7572370877411325
E1029,0.5551213441194772
E103,2.7894959551960175
E1030,0.06664592408214064
E1031,3.8351088985687616
E1032,2.0476540136901056
E1033,0.21405102675793405
E1034,0.6162787803360299
E1035,6.572669570628499
E1036,16.176925948973242
E1037,0.5018046048537648
E1038,5.331860609831985
E1039,0.5998133167392657
E104,10.530000000000001
E1040,0.521406347230865
E1041,11.36505289359054
E1042,0.8852146857498444
E1043,4.886770379589297
E1044,0.8108229620410704
E1045,0.5159178593652769
E1046,0.07683883011823274
E1047,8.379726197884256
E1048,0.5927566894835096
E1049,1.2345737398879901
E105,10.272109520846296
E1050,0.6100062227753578
E1051,0.12937149968886125
E1052,0.17719975108898572
E1053,12.372134411947728
E1054,36.5862974486621
E1055,12.878942128189173
E1056,0.21405102675793405
E1057,8.282003733665215
E1058,6.177591785936527
E1059,0.25795892968263845
E106,3.332464219041692
E1060,5.932233976353452
E1061,0.2642314872433105
E1062,0.30186683260734287
E1063,0.12231487243310517
E1064,0.30813939016801495
E1065,2.554853764779091
E1066,3.243851897946484
E1067,7.580964530180461
E1068,5.340784069695084
E1069,0.20856253889234597
E107,0.3967392657125077
E1070,5.510143123833229
E1071,0.26031113876789047
E1072,0.27050404480398255
E1073,7.745544492843808
E1074,0.8971997510889856
E1075,4.392227753578096
E1076,1.830952084629745
E1077,0.31127566894835096
E1078,0.2728562538892346
E1079,8.752289981331675
E108,3.961194772868699
E1080,0.23522090852520225
E1081,0.2414934660858743
E1082,7.910124455507156
E1083,5.803907902924704
E1084,0.25717485998755446
E1085,0.4296701929060361
E1086,0.11996266334785315
E1087,7.395812072184194
E1088,0.23522090852520225
E1089,4.302545115121344
E109,7.871873055382701
E1090,0.11369010578718107
E1091,0.315980087118855
E1092,0.3873304293714997
E1093,7.222551337896702
E1094,0.12466708151835718
E1095,1.9029558182949597
E1096,3.6574051026757934
E1097,0.19366521468574985
E1098,4.308089607965153
E1099,1.8206658369632855
E11,11.80861232109521
E110,5.792557560672059
E1100,13.372121966397014
E1101,0.18974486621032982
E1102,1.3991537025513379
E1103,3.556820161792159
E1104,0.19131300560049783
E1105,0.19288114499066583
E1106,0.18504044803982572
E1107,0.24541381456129432
E1108,1.963596764156814
E1109,5.783092719352831
E111,1.4522277535780959
E1110,3.1794586185438702
E1111,1.2137772246421903
E1112,26.22642812694462
E1113,1.083883011823273
E1114,0.6443372744243933
E1115,0.6492657125077784
E1116,2.831985065339141
E1117,0.07840696950840075
E1118,0.46573739887990045
E1119,0.5049408836341007
E112,3.573696328562539
E1120,0.5096453018046049
E1121,0.2932420659614188
E1122,0.4453515868077163
E1123,3.0483136278780334
E1124,1.0115432482887368
E1125,0.4555444928438083
E1126,0.0525326695706285
E1127,1.4632233976353455
E1128,6.284897324206596
E1129,7.963963907902925
E113,3.013646546359676
E1130,0.11996266334785315
E1131,7.722053515868077
E1132,15.975998755444929
E1133,2.442644679527069
E1134,15.571425015556938
E1135,6.093976353453639
E1136,5.845986309894212
E1137,17.561798382078408
E1138,3.4325077784691977
E1139,5.394511512134412
E114,8.684262601120098
E1140,0.22816428126944616
E1141,0.492286869943995
E1142,11.707467330429372
E1143,1.4317797137523334
E1144,11.632233976353454
E1145,0.33558182949595516
E1146,5.647149968886123
E1147,0.04782825140012445
E1148,0.2767766023646546
E1149,0.3261729931549471
E115,3.201916614810205
E1150,0.6468574984443062
E1151,4.2358431860609835
E1152,0.17092719352831362
E1153,0.07527069072806471
E1154,0.3253889234598631
E1155,0.05880522713130056
E1156,0.09095208462974487
E1157,5.678008711885501
E1158,0.17406347230864969
E1159,1.0288952499481434
E116,10.245998755444928
E1160,17.519365276913504
E1161,1.7215743621655257
E1162,1.7178033602986933
E1163,2.7875731176104543
E1164,1.813366521468575
E1165,1.0261232109520846
E1166,5.180236465463597
E1167,0.2587429993777225
E1168,2.8081829495955195
E1169,7.528282514001244
E117,4.092433105164903
E1170,0.8091039203484754
E1171,0.5455818294959552
E1172,4.306428126944617
E1173,1.0936092097075296
E1174,0.25403858120721845
E1175,0.20228998133167395
E1176,1.2343497199751088
E1177,0.21483509645301804
E1178,0.5536092097075296
E1179,4.5156627255756066
E118,2.0374051026757933
E1180,1.584082140634723
E1181,4.910161792159302
E1182,0.7200373366521468
E1183,4.937398879900436
E1184,4.192719352831363
E1185,3.4668948350964532
E1186,2.0910018668326074
E1187,0.5427069072806471
E1188,1.1726322339763533
E1189,6.302520224019912
E119,6.424555071561917
E1190,4.700385812072184
E1191,11.319502177971374
E1192,3.2298817672682016
E1193,3.7949719975108898
E1194,2.84929060360921
E1195,1.2034909769757312
E1196,1.2240634723086496
E1197,4.953677660236465
E1198,0.39281891723708773
E1199,6.521481020535159
E12,3.898487865588052
E120,6.631997510889856
E1200,0.37086496577473554
E1201,0.5002364654635968
E1202,0.103497199751089
E1203,0.14975731176104543
E1204,1.15431860609832
E1205,0.016465463596764155
E1206,7.097510889856875
E1207,0.24776602364654637
E1209,0.14505289359054138
E121,3.512109520846297
E1210,0.14505289359054138
E1211,0.12231487243310517
E1212,0.27834474175482266
E1213,5.1248102053515865
E1214,0.3416490354698195
E1215,0.06586185438705663
E1216,3.089234598630989
E1217,34.5282451773491
E1218,0.1254511512134412
E1219,3.703049159925327
E122,7.210659614187927
E1220,1.5383447417548226
E1221,9.031325451151213
E1222,1.830952084629745
E1223,0.7495706285003111
E1224,0.11055382700684505
