crop,labor_cost
AG,2243182.898666667
AN_PA,4841836.68
BC_BT,1472731.628125
IG_PLA,2965747.68
MA_PAI_NON_NI,349680.0
MA_ROTA,253228814.17499998
ME,2012504.5
PN_PIQ,23812929.0
TH,10116464.67
