crop,production_tonnes
AG,5879.8
AN_PA,25076.100000000002
BC_BT,4057.3
IG_PLA,5125.14
MA_PAI_NON_NI,720.0
MA_ROTA,533706.3
ME,4135.0
PN_PIQ,8047.38
TH,7211.88
