region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,842,1462,57.59233926128591,1026.47,1500.36,68.41491375403237
2,2116,3568,59.30493273542601,3373.77,4403.72,76.61181909839863
3,2664,4785,55.67398119122257,3955.03,6148.64,64.32365531239428
4,2266,3790,59.78891820580475,3167.14,4479.21,70.70755780595239
5,381,2492,15.28892455858748,443.8,2401.02,18.483811046971702
6,361,847,42.621015348288076,547.72,1013.23,54.056828163398244
7,4076,5253,77.59375594898154,2989.55,3631.81,82.31570484138763
TOTAL,12706,22197,57.241969635536336,15503.48,23577.989999999998,65.75403586141144
