crop,production_tonnes
AG,7.36
AN_NU,419.84
AN_PA,5684.0
BA_INT,33860.880000000005
BA_IRR,49.504000000000005
BA_PER,6792.192
BA_SINT,13.392000000000001
BC_BT,4889.04
BC_GTMG,258.128
CS_BT_NIM,119656.224
CS_CGT_NIM,12019.896000000002
CS_EGT_NIM,53868.648
CS_NGT_NIM,65955.168
CS_SBT_NIM,10826.400000000001
IG_PLA,746.928
IG_TUT,580.0799999999999
JA,0.0
MA_MOBIO,41.472
MA_PLBIO,18355.68
MA_ROTA,19887.984
MA_TO_CO_JA,23036.544
NC,0.0
PN_PIQ,5123.316
PN_TOUR,1117.26144
VE_BTGT,53.360000000000014
