crop,region,island,surface,production,sales,subsidy,revenue,gross_margin,labor_hours,labor_cost,etp,ges,ift,azote,surface_cld,water_need_m3,soil_carbon_balance
AG,6,1,0.46,7.36,5152.0,0.0,5152.0,367.2165203333325,226.44266666666667,3509.8613333333333,0.1409101846090023,1180.1209803921565,2.7600000000000002,66.24000000000001,0.0,0.0,-0.5811574680000001
AN_NU,1,2,1.75,28.0,20533.333333333336,0.0,20533.333333333336,3022.476333333335,766.5,11880.75,0.47697573117610464,3961.734068627451,12.833333333333334,224.99166666666673,0.0,0.0,-2.660618417835
AN_NU,4,1,16.44,263.04,192896.0,0.0,192896.0,28394.006240000013,7200.72,111611.16,4.480846297448662,37217.66176470588,120.56,2113.6360000000004,0.0,0.0,-24.99460959383279
AN_NU,5,1,4.91,78.56,57610.66666666667,0.0,57610.66666666667,8480.20502666667,2150.58,33333.99,1.3382576228998133,11115.49387254902,36.00666666666667,631.2623333333335,0.0,0.0,-7.464935103754199
AN_NU,6,1,3.14,50.24,36842.66666666667,0.0,36842.66666666667,5423.18610666667,1375.3200000000002,21317.46,0.8558307405102676,7108.482843137255,23.02666666666667,403.6993333333334,0.0,0.0,-4.7739096182868
AN_PA,1,2,7.34,205.52,150714.66666666666,0.0,150714.66666666666,61941.94193333332,3200.2400000000002,49603.72,1.991437461107654,32829.76911764707,117.44,1575.6533333333334,0.0,0.0,-11.159393821090799
AN_PA,4,1,174.1,4874.8,3574853.333333333,0.0,3574853.333333333,1469222.3556666663,75907.6,1176567.8,47.23559427504667,778700.6544117649,2785.6,37373.46666666667,0.0,0.0,-264.69352374004194
AN_PA,5,1,21.56,603.68,442698.6666666666,0.0,442698.6666666666,181943.9057333333,9400.16,145702.48,5.849508400746733,96431.85588235297,344.96,4628.213333333334,0.0,0.0,-32.77881890772719
BA_INT,1,2,27.97,1006.92,407802.6,252703.35599999997,660505.956,-476444.88181500003,43581.6303125,675515.2698437499,27.119869516179214,740020.6453125,209.775,10866.345000000003,0.0,339406.8,4.186434706660283
BA_INT,2,2,82.77,2979.7200000000003,1206786.6,747810.396,1954596.996,-1409915.7264150002,128968.5928125,1999013.1885937501,80.25425812850031,2189900.2078125,620.775,32156.14500000001,0.0,1042628.4,12.220016271855119
BA_INT,3,2,158.09,5691.24,2304952.2,1428311.532,3733263.732,-2692927.113555,246328.9215625,3818098.28421875,153.28495430149346,4182690.8765625,1185.675,61417.96500000002,0.0,1936368.0,23.49257396979229
