crop,production_tonnes
AG,1865.54
AN_NU,1990.0500000000002
BA_INT,86436.0
BC_BT,2944.2000000000003
CS_NGT_NISM,553518.576
IG_PLA,2617.56
JA,0.0
MA_ROTA,32609.100000000002
ME,3787.2000000000003
PN_PIQ,4032.2238
VE_BTGT,4663.349999999999
