region,crop,observed_ha,simulated_ha,abs_deviation_ha,pad_pct,within_threshold
1,AG,1.42,0.0,1.42,100.0,False
1,AN,0.9299999999999999,21.13,20.2,2172.043010752688,False
1,BA,8.63,15.799999999999999,7.169999999999998,83.08227114716104,False
1,BC,6.83,0.4,6.43,94.14348462664715,False
1,CS,775.8,586.45,189.3499999999999,24.4070636762052,False
1,IG,20.33,5.15,15.179999999999998,74.66797835710771,False
1,JA,23.62,3.88,19.740000000000002,83.57324301439459,False
1,MA,40.6,22.35,18.25,44.95073891625616,False
1,PN,604.53,623.81,19.279999999999973,3.1892544621441408,True
1,VE,17.67,0.03,17.64,99.83022071307299,False
1,TOTAL,1500.3600000000001,1279.0,314.65999999999985,20.9722999813378,False
2,AG,1.4100000000000001,0.0,1.4100000000000001,99.99999999999999,False
2,AN,1.73,0.0,1.73,100.0,False
2,BA,1.32,53.18,51.86,3928.7878787878785,False
2,BC,18.47,2.5700000000000003,15.899999999999999,86.08554412560909,False
2,CS,2151.11,1718.3,432.8100000000002,20.120309979498963,False
2,IG,36.1,19.4,16.700000000000003,46.26038781163435,False
2,JA,52.29,24.97,27.32,52.24708357238478,False
2,MA,367.53,237.60999999999999,129.92,35.349495279296924,False
2,ME,10.03,1.69,8.34,83.1505483549352,False
2,PN,1725.19,1716.79,8.400000000000091,0.4869028918553951,True
2,VE,38.54,2.25,36.29,94.16190970420342,False
2,TOTAL,4403.72,3776.7599999999998,730.6800000000002,16.59233557083557,True
3,AG,0.62,0.0,0.62,100.0,False
3,BA,159.43,146.17,13.26000000000002,8.317129774822817,True
3,BC,4.07,0.85,3.22,79.1154791154791,False
3,CS,4019.76,3259.01,760.75,18.92525921945589,True
3,IG,38.81,57.12,18.309999999999995,47.17856222623034,False
3,JA,219.81,74.05,145.76,66.3118147491015,False
3,MA,176.24,92.64,83.60000000000001,47.43531547889242,False
3,ME,179.33,3.47,175.86,98.06501979590698,False
3,PN,1298.81,1553.8,254.99,19.632586752488816,True
3,VE,51.76,3.7800000000000002,47.98,92.69706336939723,False
3,TOTAL,6148.639999999999,5190.89,1504.3500000000001,24.46638606260897,False
4,AG,14.95,0.32,14.629999999999999,97.85953177257525,False
4,AN,121.55,292.22,170.67000000000002,140.41135335252983,False
4,BA,102.1,66.74,35.36,34.63271302644466,False
4,BC,27.34,3.45,23.89,87.3811265544989,False
4,CS,3256.9,2484.51,772.3899999999999,23.71549633086677,False
4,IG,32.25,3.21,29.04,90.04651162790698,False
4,JA,69.72,36.57,33.15,47.547332185886404,False
4,MA,165.87,94.16,71.71000000000001,43.23265207692772,False
4,PN,634.92,644.86,9.940000000000055,1.5655515655515742,True
4,VE,53.61,0.0,53.61,100.0,False
4,TOTAL,4479.21,3626.0400000000004,1214.3899999999999,27.111700500757944,False
5,AG,37.66,3.63,34.029999999999994,90.3611258629846,False
5,AN,7.75,58.14,50.39,650.1935483870968,False
5,BA,1427.01,829.14,597.87,41.896693085542495,False
5,BC,81.31,140.18,58.870000000000005,72.4019185832001,False
5,CS,318.72,243.97,74.75000000000003,23.453187751004023,False
5,IG,5.26,2.6,2.6599999999999997,50.570342205323186,False
5,JA,190.46,234.72,44.25999999999999,23.238475270397977,False
5,MA,75.74,297.05,221.31,292.1969897016108,False
5,PN,208.62,133.63,74.99000000000001,35.94573866359889,False
5,VE,48.49,1.52,46.97,96.86533305836255,False
5,TOTAL,2401.0199999999995,1944.58,1206.1,50.23281771913604,False
6,AG,44.27,24.74,19.530000000000005,44.11565394172126,False
6,AN,0.04,9.09,9.05,22625.000000000004,False
6,BA,222.31,129.23,93.08000000000001,41.86946156268275,False
6,BC,8.28,34.160000000000004,25.880000000000003,312.56038647343,False
6,CS,104.55,102.3,2.25,2.1520803443328553,True
6,IG,4.65,16.1,11.450000000000001,246.23655913978493,False
6,JA,51.83,31.27,20.56,39.668145861470194,False
6,MA,202.25,257.17,54.920000000000016,27.15451174289247,False
6,PN,280.28,272.5,7.779999999999973,2.7757956329384808,True
6,VE,94.77,0.41,94.36,99.56737364144772,False
6,TOTAL,1013.2299999999999,876.9699999999999,338.86,33.44354194013206,False
7,AG,0.51,0.0,0.51,100.0,False
7,AN,0.6699999999999999,0.0,0.6699999999999999,100.00000000000001,False
7,BA,0.0,35.5,35.5,,
7,BC,0.91,0.0,0.91,100.0,False
7,CS,2186.09,1527.64,658.45,30.11998591091858,False
7,IG,8.02,7.859999999999999,0.16000000000000014,1.995012468827932,True
7,JA,13.74,11.78,1.9600000000000009,14.264919941775842,True
7,MA,58.74,26.3,32.44,55.22642151855635,False
7,PN,1357.08,1430.77,73.69000000000005,5.43004097031863,True
7,VE,6.05,0.0,6.05,100.0,False
7,TOTAL,3631.8100000000004,3039.85,810.34,22.312290565861097,False
