region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,984,1462,67.30506155950752,1183.23,1500.36,78.86307286251301
2,2493,3568,69.87107623318386,3620.58,4403.72,82.21639886277964
3,3010,4785,62.90491118077325,4319.85,6148.64,70.25699992193397
4,2342,3790,61.794195250659634,3328.41,4479.21,74.30796948569056
5,888,2492,35.63402889245586,1065.1,2401.02,44.36031353341496
6,429,847,50.64935064935065,614.6,1013.23,60.657501258352
7,4208,5253,80.10660574909575,3088.7,3631.81,85.04574853860747
TOTAL,14354,22197,64.66639635986846,17220.469999999998,23577.989999999998,73.03620876928017
