crop,production_tonnes
AG,5886.4
AN_PA,25051.95
BC_BT,4058.0800000000004
IG_PLA,5126.22
MA_PAI_NON_NI,747.0
MA_ROTA,533682.54
ME,4143.4
PN_PIQ,8047.3932
TH,7203.24
