farm,revenue
E1,103985.0
E10,525150.5
E100,221560.5
E1000,29914.5
E1001,5621.0
E1002,508952.5
E1003,137854.5
E1004,109024.5
E1005,267824.0
E1006,178444.0
E1007,22445.5
E1008,334628.0
E1009,7430.5
E101,42773.5
E1010,21829.5
E1011,46153.333333333336
E1012,36476655.5
E1013,369863.5
E1014,1078.0
E1015,44429.0
E1016,114145.5
E1017,31416.0
E1018,286461.0
E1019,40540.5
E102,8200.5
E1020,726061.0
E1021,12050.5
E1022,54292.0
E1023,360045.0
E1024,26411.0
E1025,10125.5
E1026,27065.5
E1027,538611.5
E1028,114863.33333333333
E1029,27258.0
E103,170915.5
E1030,3272.5
E1031,489909.0
E1032,109080.0
E1033,10510.5
E1034,445662.0
E1035,360135.0
E1036,794332.0
E1037,24640.0
E1038,229719.0
E1039,29452.5
E104,659239.0
E1040,25602.5
E1041,468671.0
E1042,43466.5
E1043,250904.5
E1044,44512.0
E1045,25333.0
E1046,3773.0
E1047,548856.0
E1048,29106.0
E1049,67679.5
E105,682451.0
E1050,29953.0
E1051,6352.5
E1052,8701.0
E1053,436905.0
E1054,1353751.0
E1055,84623.0
E1056,10510.5
E1057,485352.0
E1058,304272.5
E1059,12666.5
E106,388886.0
E1060,364213.5
E1061,12974.5
E1062,14822.5
E1063,74711.0
E1064,15130.5
E1065,137648.0
E1066,186543.0
E1067,241020.5
E1068,389459.0
E1069,10241.0
E107,19481.0
E1070,109900.0
E1071,12782.0
E1072,13282.5
E1073,369873.0
E1074,62097.0
E1075,238409.5
E1076,67630.5
E1077,15284.5
E1078,13398.0
E1079,428736.0
E108,377055.0
E1080,11550.0
E1081,11858.0
E1082,340893.0
E1083,334640.0
E1084,12628.0
E1085,21098.0
E1086,5890.5
E1087,278190.5
E1088,11550.0
E1089,212684.5
E109,266738.5
E1090,82215.0
E1091,15515.5
E1092,19019.0
E1093,404737.0
E1094,6121.5
E1095,7122.5
E1096,248189.0
E1097,9509.5
E1098,256851.0
E1099,6814.5
E11,366054.5
E110,325017.0
E1100,375606.0
E1101,9317.0
E1102,76751.5
E1103,88500.5
E1104,9394.0
E1105,9471.0
E1106,9086.0
E1107,12050.5
E1108,127575.0
E1109,506327.5
E111,101446.0
E1110,53326.0
E1111,66906.0
E1112,1274270.5
E1113,69174.0
E1114,29354.5
E1115,119070.0
E1116,185248.0
E1117,3850.0
E1118,22869.0
E1119,24794.0
E112,444657.5
E1120,25025.0
E1121,14399.0
E1122,21868.0
E1123,167265.0
E1124,98798.0
E1125,22368.5
E1126,37989.0
E1127,91896.0
E1128,346437.0
E1129,436933.0
E113,322969.5
E1130,5890.5
E1131,441126.0
E1132,855725.5
E1133,154142.33333333334
E1134,889928.6666666666
E1135,313036.5
E1136,386361.5
E1137,1002981.0
E1138,242109.0
E1139,238014.0
E114,490567.0
E1140,11203.5
E1141,36960.0
E1142,519680.0
E1143,120960.0
E1144,690952.5
E1145,16478.0
E1146,311283.0
E1147,2348.5
E1148,13590.5
E1149,16016.0
E115,364514.5
E1150,31762.5
E1151,292883.5
E1152,8393.0
E1153,3696.0
E1154,15977.5
E1155,2887.5
E1156,4466.0
E1157,281802.5
E1158,8547.0
E1159,95000.0
E116,575023.0
E1160,1094380.0
