crop,production_tonnes
AN_NU,3.04
AN_PA,5431.72
BC_BT,2333.344
BC_GTMG,4105.92
CS_BT_NIM,168692.176
CS_CGT_NIM,30972.816000000003
CS_EGT_NIM,79190.78400000001
CS_NGT_NIM,110731.968
JA,0.0
MA_MOBIO,34312.176
MA_PLBIO,7269.4800000000005
MA_ROTA,10430.208
MA_TO_CO_JA,21599.712
NC,0.0
PN_PIQ,3218.71968
