crop,revenue
AN_NU,2229.3333333333335
AN_PA,3983261.3333333335
BC_BT,1866675.2000000002
BC_GTMG,3284736.0
CS_BT_NIM,7596574.727762287
CS_CGT_NIM,1504111.2667165715
CS_EGT_NIM,4091207.8707565716
CS_NGT_NIM,5978098.181142857
JA,9309.6
MA_MOBIO,56615090.4
MA_PLBIO,11449431.0
MA_ROTA,10951718.4
MA_TO_CO_JA,23759683.2
NC,0.0
PN_PIQ,18105298.2
