crop,gross_margin
AG,604907.8827933333
AN_NU,924655.0630666667
BA_INT,5524960.308000004
BC_BT,1676212.1853750001
CS_NGT_NISM,4071674.957298004
IG_PLA,1657228.8600999997
JA,22372.920000000002
MA_ROTA,30357692.626372997
ME,1768812.5174400003
PN_PIQ,8443232.26
VE_BTGT,1357812.4895199998
