region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,979,1462,66.96306429548564,1164.3799999999999,1500.36,77.60670772347969
2,2480,3568,69.5067264573991,3607.3,4403.72,81.91483563895979
3,2943,4785,61.504702194357364,4239.6,6148.64,68.95183325093029
4,2338,3790,61.68865435356201,3264.55,4479.21,72.88227165058125
5,507,2492,20.345104333868377,585.96,2401.02,24.404628033085938
6,373,847,44.03778040141677,560.78,1013.23,55.34577539156953
7,4256,5253,81.02036931277365,3090.8,3631.81,85.10357094671802
TOTAL,13876,22197,62.51295220074785,16513.37,23577.989999999998,70.03722539537934
