crop,production_tonnes
AG,2016.8000000000002
AN_NU,2653.4000000000005
BA_INT,86436.0
BC_BT,3827.46
CS_NGT_NISM,553518.576
IG_PLA,2617.56
JA,0.0
MA_ROTA,58696.380000000005
ME,3787.2000000000003
PN_TOUR,4398.7896
VE_BTGT,4507.905
