name,policy,forcing,status,objective,marge_brute,subventions,etp,production_t,surface_ha,azote_kg,ift,ges_tco2,eau_m3,autonomie_min,hhi_revenu,pad_vs_2017,allocated_plots,duration_s,output_dir,error
P5_austerite_budgetaire,P5_austerite_budgetaire,,maxTimeLimit,50622686.38095242,82870499.66,17430130.43,2853.18,771810.45,24586.23,1391757.43,63322.51,95739295.62,34582376.4,0.04,0.15,30.43,22658,3624.8,C:\Users\Clément\Desktop\CODE\claude_mosaica_workspace\outputs\p5_austerite_budgetaire,
