name,policy,forcing,status,objective,marge_brute,subventions,etp,production_t,surface_ha,azote_kg,ift,ges_tco2,eau_m3,autonomie_min,hhi_revenu,pad_vs_2017,allocated_plots,duration_s,output_dir,error
P8_transition_agroecologique__F9_crise_systemique,P8_transition_agroecologique,F9_crise_systemique,maxTimeLimit,-1506115.5081190849,-19790264.65,19621642.01,4199.98,390435.54,26074.85,1351622.64,40167.6,166918540.6,27699931.2,0.03,0.13,73.55,24625,10827.7,C:\Users\Clément\Desktop\CODE\claude_mosaica_workspace\outputs\p8_transition_agroecologique_f9_crise_systemique,
