name,policy,forcing,status,objective,marge_brute,subventions,etp,production_t,surface_ha,azote_kg,ift,ges_tco2,eau_m3,autonomie_min,hhi_revenu,pad_vs_2017,allocated_plots,duration_s,output_dir,error
P8_transition_agroecologique,P8_transition_agroecologique,,maxTimeLimit,68644753.74405496,80959836.32,38976572.96,4200.04,485913.95,26084.41,1351521.6,40165.97,170556258.88,27697540.8,0.04,0.13,73.98,24638,10823.3,C:\Users\Clément\Desktop\CODE\claude_mosaica_workspace\outputs\p8_transition_agroecologique,
