name,policy,forcing,status,objective,marge_brute,subventions,etp,production_t,surface_ha,azote_kg,ift,ges_tco2,eau_m3,autonomie_min,hhi_revenu,pad_vs_2017,allocated_plots,duration_s,output_dir,error
calib_gams_parite_prix,,,optimal,83195890.26606895,105747694.87,73779500.98,3613.96,921462.83,23486.65,1936461.01,70466.52,175716670.14,38594836.8,0.03,0.13,12.07,22051,138.0,C:\Users\clleborgne\Desktop\mosaica\claude_mosaica_workspace\outputs\calib_gams_parite_prix,
