crop,production_tonnes
AG,1.0
AN_NU,206.0
AN_PA,13080.9
BA_INT,1683.9
BA_IRR,902.7
BA_PER,12.6
BC_BT,6331.0
BC_GTMG,104.78
CS_BT_NIM,212905.4
CS_BT_NISM,174.048
CS_CGT_NIM,37467.36
CS_CGT_NISM,30.744000000000003
CS_EGT_NIM,91589.31
CS_EGT_NISM,957.144
CS_MG_NISM,90298.944
CS_NGT_NIM,157050.36000000002
CS_NGT_NISM,8253.36
CS_SBT_NIM,15817.425
IG_PLA,2950.2000000000003
IG_TUT,1398.9
JA,0.0
MA_ROTA,13099.320000000002
MA_TO_CO_JA,92417.40000000001
ME,130.2
PN_PIQ,5343.1224
VE_BTGT,126.005
