region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,1003,1462,68.6046511627907,1220.73,1500.36,81.36247300647845
2,2515,3568,70.48766816143498,3652.65,4403.72,82.94464679861571
3,3168,4785,66.20689655172414,4589.66,6148.64,74.64512477556012
4,2397,3790,63.245382585751976,3400.49,4479.21,75.91718182447352
5,1039,2492,41.69341894060995,1207.7,2401.02,50.29945606450592
6,428,847,50.531286894923255,611.74,1013.23,60.37523563258095
7,4228,5253,80.48734056729488,3064.16,3631.81,84.37005239811555
TOTAL,14778,22197,66.57656440059468,17747.129999999997,23577.989999999998,75.26990214178562
