crop,production_tonnes
AG,9.200000000000001
AN_NU,2456.0
AN_PA,10934.35
BA_INT,30027.149999999998
BA_PER,4348.9800000000005
BA_SINT,2.7
BC_BT,6127.68
BC_GTMG,236.34
CS_BT_NIM,150079.4
CS_CGT_NIM,13911.03
CS_EGT_NIM,67548.98999999999
CS_NGT_NIM,76121.64
CS_SBT_NIM,13980.525000000001
IG_PLA,223.20000000000002
IG_TUT,1341.3
JA,0.0
MA_MOBIO,156.42
MA_PLBIO,28837.89
MA_ROTA,20155.5
MA_TO_CO_JA,34697.159999999996
NC,0.0
PN_PIQ,6850.311600000001
VE_BTGT,98.31
