crop,revenue
AG,700.0
AN_NU,18773.333333333332
AN_PA,8255940.0
BC_BT,5009680.0
BC_GTMG,136448.0
CS_BT_NIM,17228312.15222857
CS_CGT_NIM,3112152.341914286
CS_EGT_NIM,7811990.660957144
CS_MG_NISM,4870716.968777143
CS_NGT_NIM,12329677.632942857
CS_SBT_NIM,6347080.652249999
IG_PLA,13658220.0
JA,626012.0
MA_MOBIO,11709522.0
MA_PLBIO,550273.5
MA_ROTA,6437151.0
MA_TO_CO_JA,38697912.0
NC,0.0
PN_PIQ,23469600.0
