region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,980,1462,67.03146374829001,1151.16,1500.36,76.72558585939376
2,2439,3568,68.35762331838565,3594.62,4403.72,81.62689725958961
3,2835,4785,59.24764890282132,4146.37,6148.64,67.4355629862864
4,2338,3790,61.68865435356201,3229.07,4479.21,72.0901676858196
5,997,2492,40.00802568218298,1165.71,2401.02,48.55061598820501
6,422,847,49.82290436835891,600.45,1013.23,59.26097727070853
7,4106,5253,78.16485817628022,2995.79,3631.81,82.48751999691613
TOTAL,14117,22197,63.59868450691535,16883.170000000002,23577.989999999998,71.60563729138914
