crop,production_tonnes
AG,5881.0
AN_PA,25064.899999999998
BC_BT,4063.28
IG_PLA,5134.5
MA_PAI_NON_NI,729.0
MA_ROTA,533703.6
ME,4136.0
PN_PIQ,8047.38
TH,7198.56
