crop,revenue
AG,19880.0
AN_NU,2295186.6666666665
AN_PA,22325636.666666664
BC_BT,8948992.0
BC_GTMG,8291712.0
IG_PLA,9470790.0
IG_TUT,251700.00000000003
MA_ROTA,153840708.0
MA_TO_CO_JA,184038228.0
PN_PIQ,4038177.0
VE_BTGT,4281168.5
