crop,gross_margin
AG,8518.13956333333
AN_NU,1090670.6174666667
AN_PA,14233289.238999998
BC_BT,4898943.894
BC_GTMG,4521987.789
IG_PLA,3997429.2893499993
IG_TUT,76022.83875000001
MA_ROTA,75777349.82711598
MA_TO_CO_JA,96783900.437617
PN_PIQ,1287321.8800000001
VE_BTGT,1842168.3873866664
