crop,revenue
AG,1129408.0
AN_NU,1556661.3333333335
BA_INT,40153094.688
BC_BT,2449574.4
CS_NGT_NISM,21318481.530741945
IG_PLA,3141071.9999999995
JA,74576.40000000001
MA_ROTA,49304959.2
ME,3635712.0000000005
PN_PIQ,18145007.1
VE_BTGT,2524426.8000000003
