farm,observed_ha,simulated_ha,abs_deviation_ha,pad_pct,within_threshold
E1,8.34,8.34,16.68,200.0,False
E10,9.700000000000001,1.29,10.99,113.29896907216494,False
E100,14.169999999999998,14.17,22.02,155.39872971065634,False
E1000,7.7700000000000005,1.12,8.89,114.41441441441441,False
E1001,1.46,1.46,0.0,0.0,True
E1002,12.41,1.99,14.4,116.0354552780016,False
E1003,4.92,4.41,5.470000000000001,111.17886178861791,False
E1004,2.98,2.8,4.66,156.3758389261745,False
E1005,6.4,2.8400000000000003,6.720000000000001,105.00000000000001,False
E1006,5.03,5.03,0.0,0.0,True
E1007,5.83,5.29,10.76,184.56260720411663,False
E1008,6.199999999999999,0.52,6.72,108.38709677419357,False
E1009,1.9300000000000002,1.9300000000000002,1.02,52.84974093264248,False
E101,11.11,1.18,12.29,110.62106210621063,False
E1010,5.67,1.64,7.3100000000000005,128.9241622574956,False
E1011,2.7800000000000002,2.7800000000000002,4.32,155.3956834532374,False
E1012,910.99,54.5,965.49,105.98250255216851,False
E1013,5.43,5.43,7.279999999999999,134.06998158379372,False
E1014,0.28,0.28,0.0,0.0,True
E1015,11.54,2.84,12.979999999999999,112.47833622183708,False
E1016,5.9,3.08,6.0,101.69491525423729,False
E1017,8.159999999999998,7.51,12.93,158.45588235294122,False
E1018,6.73,6.73,9.84,146.2109955423477,False
E1019,10.53,3.02,10.59,100.56980056980058,False
E102,2.13,2.13,0.0,0.0,True
E1020,13.29,2.18,14.45,108.72836719337849,False
E1021,3.13,3.13,0.0,0.0,True
E1022,1.61,1.61,3.22,200.0,False
E1023,6.3500000000000005,6.3500000000000005,1.1600000000000001,18.26771653543307,True
E1024,6.86,5.61,10.67,155.53935860058309,False
E1025,2.63,2.63,0.0,0.0,True
E1026,7.03,7.03,12.66,180.08534850640112,False
E1027,17.04,1.87,18.91,110.97417840375587,False
E1028,2.72,2.7199999999999998,2.6599999999999997,97.7941176470588,False
E1029,7.08,7.08,0.0,0.0,True
E103,4.3100000000000005,3.9,4.65,107.88863109048724,False
E1030,0.85,0.85,0.0,0.0,True
E1031,8.92,5.99,13.19,147.86995515695068,False
E1032,2.02,2.02,0.0,0.0,True
E1033,2.73,0.55,3.2800000000000002,120.14652014652015,False
E1034,7.86,7.86,0.0,0.0,True
E1035,7.72,0.9000000000000001,7.94,102.84974093264249,False
E1036,206.32000000000002,25.09,231.41000000000003,112.16072120977124,False
E1037,6.4,6.4,0.0,0.0,True
E1038,6.68,0.12,6.8,101.79640718562875,False
E1039,7.65,7.65,12.8,167.3202614379085,False
E104,12.66,6.92,12.7,100.31595576619273,False
E1040,6.65,6.65,1.24,18.64661654135338,True
E1041,11.64,11.64,22.68,194.84536082474227,False
E1042,11.29,5.39,14.6,129.31798051372897,False
E1043,7.79,3.58,9.67,124.13350449293966,False
E1044,2.14,2.14,0.0,0.0,True
E1045,6.58,6.58,11.6,176.29179331306992,False
E1046,0.98,0.98,0.0,0.0,True
E1047,9.68,5.4,15.079999999999998,155.78512396694214,False
E1048,7.56,6.879999999999999,12.84,169.84126984126985,False
E1049,1.9300000000000002,1.9300000000000002,0.0,0.0,True
E105,14.18,14.18,19.28,135.96614950634697,False
E1050,7.779999999999999,1.6,8.34,107.19794344473009,False
E1051,1.3399999999999999,1.3399999999999999,0.0,0.0,True
E1052,2.2600000000000002,2.2600000000000002,1.3200000000000003,58.407079646017706,False
E1053,15.950000000000001,0.86,16.810000000000002,105.39184952978057,False
E1054,68.12,58.18,107.72,158.1327069876688,False
E1055,21.98,10.24,32.22,146.58780709736124,False
E1056,2.73,2.73,0.0,0.0,True
E1057,8.06,8.06,16.12,200.0,False
E1058,7.6499999999999995,4.800000000000001,7.3500000000000005,96.07843137254902,False
E1059,3.2899999999999996,3.2899999999999996,6.299999999999999,191.48936170212764,False
E106,7.8100000000000005,1.04,8.85,113.31626120358514,False
E1060,13.61,4.6,14.85,109.11094783247613,False
E1061,3.3699999999999997,3.3699999999999997,0.7599999999999998,22.551928783382785,False
E1062,3.85,3.85,0.0,0.0,True
E1063,1.56,1.56,3.12,200.0,False
E1064,3.93,3.93,0.0,0.0,True
E1065,8.71,8.71,15.020000000000001,172.44546498277842,False
E1066,2.58,2.58,4.44,172.09302325581396,False
E1067,7.37,6.9799999999999995,13.57,184.12483039348712,False
E1068,9.46,1.07,10.530000000000001,111.31078224101479,False
E1069,2.66,2.66,0.0,0.0,True
E107,5.06,5.06,0.5800000000000001,11.462450592885379,True
E1070,7.85,7.85,0.0,0.0,True
E1071,3.32,3.32,3.1399999999999997,94.57831325301204,False
E1072,3.45,1.75,4.66,135.07246376811594,False
E1073,7.53,4.8100000000000005,4.880000000000001,64.8074369189907,False
E1074,1.9900000000000002,1.9900000000000002,2.86,143.7185929648241,False
E1075,4.2700000000000005,4.2700000000000005,0.1400000000000003,3.2786885245901702,True
