crop,gross_margin
AG,18799.889247499956
AN_NU,16079.574093333342
AN_PA,2448900.8350999993
BC_BT,750626.0368750001
BC_GTMG,734922.9166499999
CS_BT_NIM,13696.200908285704
CS_CGT_NIM,1764.232631571439
CS_EGT_NIM,19725.78581511425
IG_PLA,465642.0311499995
IG_TUT,-7278.414750000005
JA,31519.15199999999
MA_MOBIO,-13063387.722
MA_PLBIO,-31561330.488
MA_ROTA,3777592.8462040955
MA_TO_CO_JA,3714160.260654298
ME,37035.79588799971
NC,0.0
PN_PIQ,290173.4079999994
VE_BTGT,106433.90107200004
