crop,production_tonnes
AG,376.8
AN_NU,148.96
AN_PA,8125.32
BC_BT,3546.4
BC_GTMG,3516.8640000000005
CS_BT_NIM,33219.488
CS_CGT_NIM,3646.44
CS_EGT_NIM,17539.128
IG_PLA,5099.040000000001
IG_TUT,27.120000000000005
JA,0.0
MA_MOBIO,18258.768
MA_PLBIO,42040.512
MA_ROTA,20508.336000000003
MA_TO_CO_JA,14707.872
ME,4135.04
NC,0.0
PN_PIQ,3218.7302400000003
VE_BTGT,2048.3280000000004
