crop,gross_margin
AG,1766794.1166116665
AN_PA,152124363.84399998
BC_BT,1778691.0228750003
IG_PLA,3245169.0977999996
MA_PAI_NON_NI,181678.06608899997
MA_ROTA,12602617.579397995
ME,1932933.9577200003
PN_PIQ,19533186.0
TH,12285961.1749
