crop,production_tonnes
AG,5890.6
AN_PA,325383.8
BC_BT,4061.46
IG_PLA,5125.68
MA_PAI_NON_NI,731.16
MA_ROTA,62327.880000000005
ME,4138.6
PN_PIQ,8047.38
TH,9872.1
