crop,labor_cost
AG,2247303.1706666667
AN_PA,62826963.44
BC_BT,1474241.638125
IG_PLA,2966060.16
MA_PAI_NON_NI,355100.04
MA_ROTA,29572847.73
ME,2014256.6199999999
PN_PIQ,23812929.0
TH,13848088.275
