crop,revenue
AG,700.0
AN_NU,96360.0
AN_PA,8195879.999999999
BC_BT,5026944.0
BC_GTMG,117728.0
CS_BT_NIM,15862006.91165714
CS_CGT_NIM,3936525.5033428576
CS_EGT_NIM,9543984.861071428
CS_MG_NISM,7192026.003017144
CS_NGT_NIM,13177172.855257142
CS_SBT_NIM,2720297.8855
IG_PLA,9762660.0
IG_TUT,932999.9999999999
JA,227584.0
MA_MOBIO,13585374.0
MA_PLBIO,551549.25
MA_ROTA,65724939.00000001
MA_TO_CO_JA,50998464.0
NC,0.0
PN_PIQ,23470023.5
VE_BTGT,4973.5
