crop,gross_margin
AG,241824.4300503332
AN_NU,465127.8414466667
BA_INT,-8333778.3214
BC_BT,1052622.0687937501
CS_NGT_NISM,8495003.908461757
IG_PLA,636128.8471449997
JA,48598.954000000005
MA_ROTA,16284614.758240845
ME,519690.1502880007
PN_PIQ,3607007.4720000005
VE_BTGT,548838.0348039998
