crop,production_tonnes
AG,1.0
AN_NU,131.4
AN_PA,11176.199999999999
BC_BT,6283.68
BC_GTMG,147.16
CS_BT_NIM,244498.96
CS_CGT_NIM,56105.91
CS_EGT_NIM,127722.75
CS_MG_NISM,103218.336
CS_NGT_NIM,168098.76
CS_SBT_NIM,40889.55
IG_PLA,6508.44
IG_TUT,466.49999999999994
JA,0.0
MA_MOBIO,8233.56
MA_PLBIO,350.18999999999994
MA_ROTA,62595.18000000001
MA_TO_CO_JA,46362.24
NC,0.0
PN_PIQ,4023.4326
VE_BTGT,7.1049999999999995
