region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,962,1462,65.80027359781121,1122.46,1500.36,74.81271161587885
2,2350,3568,65.86322869955157,3241.4900000000002,4403.72,73.60799505872308
3,2801,4785,58.53709508881923,3963.3,6148.64,64.458156600484
4,2375,3790,62.66490765171504,3258.88,4479.21,72.75568682870417
5,346,2492,13.884430176565008,467.07,2401.02,19.452982482444963
6,360,847,42.502951593860686,500.89,1013.23,49.43497527708418
7,4447,5253,84.65638682657529,3099.49,3631.81,85.34284557837552
TOTAL,13641,22197,61.45425057440195,15653.58,23577.989999999998,66.3906465309384
