crop,production_tonnes
MA_BAG_FER_NI,979.92
MA_BAG_NON_NI,33.480000000000004
MA_BRF_BIO_NI,919.08
MA_BRF_VEG_NI,4953.24
MA_PAI_NON_NI,328928.04
MA_ROTA,738351.72
MA_TO_CO_JA,21790.8
TH,9872.1
