crop,labor_cost
MA_BAG_FER_NI,475914.48
MA_BAG_NON_NI,16260.119999999999
MA_BRF_BIO_NI,446366.52
MA_BRF_VEG_NI,2405623.56
MA_PAI_NON_NI,159749384.76
MA_ROTA,350327381.37
MA_TO_CO_JA,10583065.200000001
TH,13848088.275
