region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,78,1491,5.231388329979879,40.6,1532.45,2.649352344285295
2,420,3611,11.631127111603433,367.53,4451.51,8.256299547793894
3,265,4959,5.34381931841097,176.24,6346.2,2.7770949544609373
4,282,3887,7.254952405454078,165.87,4557.65,3.6393755553849028
5,145,2650,5.471698113207547,75.74,2546.9,2.9738113000117785
6,237,885,26.779661016949152,202.25,1050.79,19.247423367180883
7,172,5296,3.2477341389728096,58.74,3669.59,1.6007237865810622
TOTAL,1599,22779,7.019623337284341,1086.9699999999998,24155.09,4.499962533776524
