crop,production_tonnes
AG,1.0
AN_NU,199.4
AN_PA,13392.05
BC_BT,6418.62
CS_BT_NIM,205029.58000000002
CS_BT_NISM,141.48800000000003
CS_CGT_NIM,36388.8
CS_EGT_NIM,90593.51999999999
CS_MG_NISM,62083.944
CS_NGT_NIM,154070.1
CS_SBT_NIM,15817.425
IG_PLA,3067.38
IG_TUT,1018.95
JA,0.0
MA_ROTA,13031.820000000002
MA_TO_CO_JA,92865.59999999999
ME,118.79999999999998
PN_PIQ,5502.8226
VE_BTGT,113.825
