region,matched_plots,total_plots,plot_match_pct,matched_ha,total_ha,area_match_pct
1,859,1462,58.75512995896033,1042.5,1500.36,69.48332400223947
2,2179,3568,61.07062780269058,3309.13,4403.72,75.14396918968508
3,2490,4785,52.03761755485893,3692.27,6148.64,60.05018996070675
4,2252,3790,59.41952506596306,3146.26,4479.21,70.24140417618285
5,359,2492,14.406099518459069,418.66,2401.02,17.436756045347394
6,347,847,40.968122786304605,522.67,1013.23,51.58453658103293
7,3254,5253,61.94555492099752,2473.53,3631.81,68.10736244462129
TOTAL,11740,22197,52.89003018425913,14605.02,23577.989999999998,61.94344810562733
