crop,production_tonnes
AG,1008.4000000000001
AN_NU,2653.4000000000005
BA_INT,47539.8
BC_BT,2296.476
CS_NGT_NISM,359787.07440000004
IG_PLA,2617.56
JA,0.0
MA_ROTA,44022.285
ME,3787.2000000000003
PN_PIQ,4032.2238
VE_BTGT,2253.9525
