crop,region,island,surface,production,sales,subsidy,revenue,gross_margin,labor_hours,labor_cost,etp,ges,ift,azote,surface_cld,water_need_m3,soil_carbon_balance
AN_NU,1,2,4.19,83.8,61453.33333333333,0.0,61453.33333333333,29202.56813333333,1835.22,28445.910000000003,1.1420161792159302,9485.523284313726,30.72666666666667,538.6943333333334,0.0,0.0,-6.370280668987799
AN_NU,4,1,117.54,2350.8,1723920.0,0.0,1723920.0,819205.2167999999,51482.520000000004,797979.06,32.036415681393905,266092.69852941175,861.96,15111.726000000002,0.0,0.0,-178.70233647561477
AN_NU,5,1,103.38,2067.6,1516240.0,0.0,1516240.0,720515.8696,45280.44,701846.82,28.177000622277536,234036.61029411765,758.12,13291.222000000002,0.0,0.0,-157.17413259187558
AN_NU,6,1,18.64,372.8,273386.6666666666,0.0,273386.6666666666,129913.09546666665,8164.32,126546.95999999999,5.080472930927193,42198.12745098039,136.69333333333333,2396.4826666666672,0.0,0.0,-28.339387033396793
AN_PA,1,2,24.43,855.05,627036.6666666666,0.0,627036.6666666666,399755.41899999994,10651.48,165097.94,6.628176726820162,109268.56397058828,390.88,5244.306666666667,0.0,0.0,-37.14223311297659
AN_PA,4,1,301.57,10554.95,7740296.666666666,0.0,7740296.666666666,4934680.380999999,131484.52,2038010.06,81.81986309894212,1348838.347794118,4825.12,64737.02666666667,0.0,0.0,-458.49296929514327
AN_PA,5,1,59.01,2065.35,1514589.9999999998,0.0,1514589.9999999998,965598.3329999999,25728.36,398789.58,16.010180460485376,263935.2419117648,944.16,12667.480000000001,0.0,0.0,-89.71605304939618
AN_PA,6,1,7.56,264.59999999999997,194039.99999999997,0.0,194039.99999999997,123706.54799999997,3296.16,51090.479999999996,2.0511263223397633,33813.767647058834,120.96,1622.88,0.0,0.0,-11.493871565047197
BC_BT,4,1,4.13,64.428,51542.4,0.0,51542.4,12664.799875,2514.65375,38977.133125,1.564812538892346,5358.940716911764,10.325,321.3140000000001,0.0,56002.8,-1.7962918570561985
BC_BT,5,1,388.51,6060.756,4848604.8,0.0,4848604.8,1191380.4841250002,236554.02625,3666587.406875,147.20225653391412,504116.72104779404,971.275,30226.078000000005,0.0,4280078.4,-136.80582007231973
BC_BT,6,1,14.87,231.97199999999998,185577.6,0.0,185577.6,45599.412625000004,9053.97125,140336.554375,5.634082918481643,19294.78170955882,37.175,1156.8860000000002,0.0,0.0,-4.438199755096104
BC_GTMG,2,2,0.02,0.312,249.6,0.0,249.6,60.47075000000001,12.4175,192.47125,0.00772713130056005,24.142463235294112,0.05,1.5560000000000003,0.0,271.2,-0.010223475406100004
BC_GTMG,3,2,0.09,1.404,1123.2,0.0,1123.2,272.118375,55.87875,866.1206249999999,0.03477209085252022,108.64108455882351,0.22499999999999998,7.002000000000001,0.0,1220.3999999999999,-0.046005639327450026
CS_BT_NIM,4,1,2701.9,129961.39,2755181.468,5875266.4965571435,8630447.964557143,4301118.250145714,34352.728571428575,532467.2928571429,21.376931282780692,5273377.4989779405,6716.151428571428,194536.8,0.0,0.0,555.2441274936633
CS_BT_NIM,5,1,104.45,5024.045,106509.754,227125.94306428573,333635.69706428575,166272.54940142855,1328.007142857143,20584.110714285714,0.826389012356654,203858.12937867644,259.6328571428571,7520.4,0.0,0.0,37.74619524703079
CS_BT_NIM,6,1,100.28,4823.468,102257.52160000001,218058.30129714287,320315.82289714285,159634.3825177143,1274.9885714285715,19762.32285714286,0.7933967463774558,195719.41803823528,249.26742857142858,7220.16,0.0,0.0,49.848250688290996
CS_BT_NISM,4,1,3.5,134.68,2855.2160000000003,6235.9844,9091.200400000002,3107.632300000001,44.50000000000001,689.7500000000001,0.027691350342252646,6049.784897058822,8.7,252.0,0.0,0.0,0.6398773337824016
CS_BT_NISM,5,1,0.24,9.2352,195.78624000000002,427.6103588571429,623.3965988571429,213.09478628571435,3.0514285714285716,47.29714285714286,0.0018988354520401815,414.84239294117634,0.5965714285714285,17.28,0.0,0.0,0.03774911384160007
CS_CGT_NIM,1,2,694.04,28420.938000000002,656239.4584200002,1388992.6130257144,2045232.0714457144,1016768.6297445718,8824.222857142859,136775.4542857143,5.491115654724865,1318641.0683544115,1725.1851428571429,49970.88,0.0,0.0,-3.6011386229475466
