crop,gross_margin
AG,-100972.11720666681
AN_NU,924655.0630666667
BA_INT,-10867723.131999988
BC_BT,451424.9853750001
CS_NGT_NISM,10063046.41967857
IG_PLA,1657228.8600999997
JA,72090.52
MA_ROTA,14949892.876372995
ME,1768812.5174400003
PN_PIQ,9787306.860000001
VE_BTGT,-219954.2604800002
