crop,production_tonnes
AG,8662.8
AN_NU,990.8
AN_PA,15650.6
BA_INT,23104.35
BA_IRR,2844.78
BA_PER,4913.28
BC_BT,6331.52
BC_GTMG,69.42
CS_BT_NIM,231784.28
CS_BT_NISM,217.264
CS_CGT_NIM,44437.68
CS_CGT_NISM,55.944
CS_EGT_NIM,105024.20999999999
CS_EGT_NISM,6006.432
CS_MG_NISM,91296.672
CS_NGT_NIM,172420.92
CS_NGT_NISM,22080.384000000002
CS_SBT_NIM,10826.400000000001
IG_PLA,10033.02
IG_TUT,1188.6
JA,0.0
MA_ROTA,50826.42
MA_TO_CO_JA,24936.840000000004
ME,85.0
NC,0.0
PN_PIQ,4722.5112
VE_BTGT,612.625
