crop,labor_cost
AG,2243564.405333333
AN_PA,4841498.78
BC_BT,1461878.4312500001
BC_GTMG,10970.86125
IG_PLA,2965747.68
MA_PAI_NON_NI,391117.08
MA_ROTA,253225739.595
ME,2012991.2
PN_PIQ,23812929.0
TH,10058643.315
