farm,revenue
E1,226597.0
E10,386155.0
E100,272825.0
E1000,29914.5
E1001,5621.0
E1002,452931.5
E1003,176963.5
E1004,39483.5
E1005,213843.0
E1006,174744.5
E1007,22445.5
E1008,174598.5
E1009,7430.5
E101,42773.5
E1010,21829.5
E1011,74233.33333333334
E1012,42127658.5
E1013,339549.5
E1014,1078.0
E1015,149072.0
E1016,22715.0
E1017,31416.0
E1018,85102.5
E1019,40540.5
E102,8200.5
E1020,459168.5
E1021,12050.5
E1022,54292.0
E1023,55100.5
E1024,26411.0
E1025,10125.5
E1026,27065.5
E1027,883722.0
E1028,137246.66666666666
E1029,27258.0
E103,161208.0
E1030,3272.5
E1031,375753.0
E1032,109080.0
E1033,10510.5
E1034,445662.0
E1035,338894.5
E1036,794332.0
E1037,24640.0
E1038,293139.0
E1039,29452.5
E104,342139.0
E1040,25602.5
E1041,659988.0
E1042,43466.5
E1043,404698.0
E1044,29960.0
E1045,25333.0
E1046,3773.0
E1047,175735.0
E1048,29106.0
E1049,80892.0
E105,564595.5
E1050,29953.0
E1051,6352.5
E1052,8701.0
E1053,831747.5
E1054,2463912.5
E1055,705082.0
E1056,10510.5
E1057,485352.0
E1058,433755.0
E1059,12666.5
E106,283437.0
E1060,83580.0
E1061,12974.5
E1062,14822.5
E1063,88452.0
E1064,15130.5
E1065,120207.5
E1066,186543.0
E1067,288396.5
E1068,428988.5
E1069,10241.0
E107,19481.0
E1070,109900.0
E1071,12782.0
E1072,13282.5
E1073,91455.5
E1074,62097.0
E1075,155963.5
E1076,6853.0
E1077,49108.5
E1078,13398.0
E1079,577773.0
E108,273469.0
E1080,11550.0
E1081,11858.0
E1082,410126.5
E1083,486486.0
E1084,12628.0
E1085,21098.0
E1086,5890.5
E1087,217413.0
E1088,11550.0
E1089,281389.5
E109,131792.0
E1090,82215.0
E1091,15515.5
E1092,19019.0
E1093,315171.5
E1094,6121.5
E1095,7122.5
E1096,247243.5
E1097,9509.5
E1098,183918.0
E1099,6814.5
E11,599651.5
E110,317618.0
E1100,601878.0
E1101,9317.0
E1102,118503.0
E1103,242676.0
E1104,9394.0
E1105,9471.0
E1106,9086.0
E1107,12050.5
E1108,127575.0
E1109,433394.5
E111,75505.5
E1110,174881.0
E1111,4543.0
E1112,1679024.5
E1113,59661.0
E1114,74277.0
E1115,92116.5
E1116,206388.0
E1117,3850.0
E1118,22869.0
E1119,24794.0
E112,192034.5
E1120,25025.0
E1121,14399.0
E1122,21868.0
E1123,167265.0
E1124,143720.5
E1125,22368.5
E1126,37989.0
E1127,112507.5
E1128,346437.0
E1129,436933.0
E113,132181.0
E1130,5890.5
E1131,441126.0
E1132,637983.5
E1133,154142.33333333334
E1134,889928.6666666666
E1135,239575.0
E1136,386361.5
E1137,871384.5
E1138,98357.0
E1139,314118.0
E114,274410.5
E1140,11203.5
E1141,42680.0
E1142,499597.0
E1143,97443.33333333331
E1144,602693.0
E1145,16478.0
E1146,311283.0
E1147,2348.5
E1148,13590.5
E1149,16016.0
E115,301623.0
E1150,31762.5
E1151,271215.0
E1152,8393.0
E1153,3696.0
E1154,15977.5
E1155,2887.5
E1156,4466.0
E1157,300828.5
E1158,8547.0
E1159,79660.0
E116,467103.0
E1160,1091737.5
E1161,94255.0
E1162,73434.0
E1163,45843.0
E1164,85578.5
E1165,123606.0
E1166,286772.5
E1167,59741.5
E1168,200805.5
E1169,343854.0
E117,623133.0
E1170,69741.0
E1171,41979.0
E1172,189588.0
E1173,58243.5
E1174,12474.0
E1175,9933.0
E1176,49542.5
E1177,10549.0
E1178,22942.5
E1179,248912.99999999997
E118,120729.0
E1180,87318.0
E1181,348673.5
E1182,39690.0
E1183,100926.0
E1184,406063.0
E1185,278621.0
E1186,182210.0
E1187,10318.0
E1188,4389.0
E1189,209125.0
E119,316361.5
E1190,284718.0
E1191,622317.5
E1192,12089.0
E1193,193959.5
E1194,157059.0
E1195,66339.0
E1196,4581.5
E1197,264421.5
E1198,19288.5
E1199,152306.0
E12,214893.0
E120,329990.5
E1200,18210.5
E1201,24563.0
E1202,5082.0
E1203,7353.5
E1204,60952.5
E1205,808.5
E1206,391230.0
E1207,12166.0
E1209,7122.5
E121,314475.0
E1210,7122.5
E1211,6006.0
E1212,13667.5
E1213,73657.5
E1214,76863.5
E1215,3234.0
E1216,147226.0
E1217,1543332.0
E1218,6160.0
E1219,13860.0
E122,311321.5
E1220,75537.0
E1221,497826.0
E1222,100926.0
E1223,36806.0
E1224,5428.5
E1225,7084.0
E1226,4851.0
E1227,38423.0
E1228,336640.5
E1229,7276.5
E123,7419320.0
E1230,4812.5
E1231,14014.0
E1232,722480.5
E1233,31031.0
E1234,4928.0
E1235,9163.0
E1236,7969.5
E1237,30453.5
E1238,10703.0
E1239,7546.0
E124,13398.0
E1240,8547.0
E1241,2117.5
E1242,14322.0
E1243,328566.0
E1244,115290.0
E1245,8085.0
E1246,240551.5
E1247,203854.0
E1248,6083.0
E1249,16940.0
E125,722085.0
E1250,11473.0
E1251,11704.0
E1252,8470.0
E1253,6699.0
E1254,22869.0
E1255,430920.0
E1256,23793.0
E1257,5852.0
E1258,27566.0
E1259,5467.0
E126,226800.0
E1260,183253.0
E1261,58173.5
E1262,4350.5
E1263,51628.5
E1264,11011.0
E1265,24293.5
E1266,128425.5
E1267,285092.5
E1268,4697.0
E1269,161028.0
E127,7199.5
E1270,128709.0
E1271,514784.5
E1272,104844.5
E1273,1126629.0
E1274,383085.5
E1276,43113.0
E1277,438459.0
E1278,23600.5
E1279,15400.0
E128,3080.0
E1280,9894.5
E1281,6853.0
E1282,12281.5
E1283,5505.5
E1284,26026.0
E1285,6891.5
E1286,78487.5
E1287,3888.5
E1288,14630.0
E1289,8816.5
E129,220930.5
E1290,5621.0
E1291,24986.5
E1292,5005.0
E1293,1809.5
E1294,7892.5
E1295,13475.0
E1296,13167.0
E1297,1694.0
E1298,2656.5
E1299,4658.5
E13,343588.0
E130,12512.5
E1300,7084.0
E1301,29953.0
E1302,20790.0
E1303,759759.0
E1304,29529.5
E1305,37999.5
E1306,29914.5
E1307,5390.0
E1308,39123.0
E1309,5929.0
E131,414876.0
E1310,2579.5
E1311,5428.5
E1312,5852.0
E1313,3465.0
E1314,25756.5
E1315,3272.5
E1316,12512.5
E1317,5544.0
E1318,4312.0
E1319,19288.5
E132,206615.5
E1320,7238.0
E1321,17979.5
E1322,3041.5
E1323,4235.0
E1324,21598.5
E1325,7700.0
E1326,8239.0
E1327,15592.5
E1328,62370.00000000001
E1329,133735.0
E133,551981.5
E1330,5659.5
