crop,production_tonnes
AG,5880.8
AN_PA,25074.35
BC_BT,4027.4
BC_GTMG,29.640000000000004
IG_PLA,5125.14
MA_PAI_NON_NI,805.32
MA_ROTA,533699.82
ME,4136.0
PN_PIQ,8047.38
TH,7170.66
